405386093895229440	@jaymohr37 &#10;We think Goodell is doing a great job.&#10;S/&#10;Monday night matchups, tie games, and hardhitting defense.&#10;#sarcasm&#10;#JayMohrSports
401153625168547840	I love it when you call me at two in the morning #sarcasm #stop
417546522671075329	I love that I never have signal at my house! #sarcasm
410818020517240832	.@mite72 of course we should be happy they are back to their old games front loading spending with nonexistent cuts later #sarcasm
420327269836791808	This weather makes me think of @danielbeard I&#39;m sure he&#39;s LOVING it! ???? #sarcasm
409643078820298752	It&#39;s fine to wake me up at 5 AM because annoying others is on your agenda this morning. I think jumping on me would be great. #sarcasm
402548177548881920	@ffs_harry_ just cus you got your laptop back #noneed for the #sarcasm
419647323958808576	Because honestly if you do stuff with other people and rarely talk to me, it really boosts my self confidence about myself. #sarcasm fuck.
420426082488025089	@JasonDufner So who ended up winning the game? I was making a nice rib roast and missed out? #sarcasm #dontcountyourchickens #jinx
400133590945509377	.@reThink_Israel That makes all the ethnic cleansing ok. #sarcasm
407327588072570881	@RyonnaM You see Ryonna, it&#39;s a joke. Palmer said last week that he considered Auburn a two loss team. #sarcasm
414240253902221312	I don&#39;t see what the big deal is.  1st amendment right?  #freejustine  #sarcasm
401232321837146112	5 Reasons to Be Thankful for Obamacare - My latest column on @BernardGoldberg&#39;s website: http://t.co/xELEDYxQ1R #Sarcasm
409477291186475009	I&#39;m loving this SEC defense. Really proving why they&#39;re the best conference in the nation. #sarcasm
400083056834650112	Dad burned the ribs.  No wonder dinner tasted so good #sarcasm #dinnerisruined
407598525019463680	You can only respond when your not with you boyfriend? My fault. Boyfriend over friends right? #sarcasm
408292872639614976	Feels like I am swallowing razor blades ?? yay #sarcasm #OUCH #goaway
400319352215314432	yes yes I&#39;ll meet @adamlevine for sure, it&#39;s possible.. #sarcasm
404794249184428032	?°@CParlow_05: @elli_celeste10 is the best defensive of player.... #sarcasm?± Hey who beat y&#39;all again?! yeah that&#39;s right.. #keeptalking
407761985690796032	#Sarcasm Love is spending the rest of your life with someone you want to kill and don&#39;t, because you&#39;d miss them too much.
399301209380511744	@graceishuman @tokenbg Well rock music is supposed to be white, though historically it&#39;s black. #sarcasm
406605370648711168	It&#39;s honestly okay, I really didn&#39;t want a text back. #sarcasm
410896343209492480	.@DrewMTips @AP Yeah, but that is just a fee, not a TAX!  #sarcasm @RepPaulRyan #tcot #teaparty @GOP
407739521967882241	Congratulations south Africans on standing up for what you believe in and rallying together.... Oh wait... #sarcasm #eTolls
409318686583824384	Yes. Beef broth for breakfast. What more could I ask for? #sarcasm
407855366718763009	Ohhh these kids have soooo much to be worried about! #Sarcasm
411399466353049600	Listen up, women, this man knows what your &quot;primary role&quot; should be. (#sarcasm) Via @gulf_news
413398019179286528	I simply can&#39;t imagine why someone told me the print on my shirt is distracting. #sarcasm #louddresser?- http://t.co/WU9iCOsj5j
416874929921863680	Oh! I wonder who just tweeted me!?! #sarcasm #GinaAllUpInMyMentions #weshouldgotobednow
412304635391508481	Well, from reading the reports, its back to the Villa i know and love, heres to another merry footballing Christmas! #Sarcasm #ChinUp #AVFC
411939323169505280	@tgousetis hey. The kids played hard. Great game. #sarcasm
402780912112631808	Boiler is doing my head in. Flame keeps going out. Just what I need at the start of winter! #sarcasm
413138994260475905	Wow today has been so great I just want to add it to my already perfect week!!!!! ?????? #Sarcasm
419926356324274176	@cathlm1 @jcochrane72 your to kind smithy ha! #sarcasm  ha!...as jc says... #TheShame ha! X
417546542707253248	Im glad u two women had time to stay past close to have a heart to heart. Hope u got it figured out now. #Sarcasm
403615663149023232	@Speck_Fan Of course I would hate him because I have his signed jersey and met him a few times. #Sarcasm
418128339254001664	Apple Says It Is &#39;Unaware&#39; of NSA iPhone Hack Program http://t.co/1FBDbD6vS0 I can&#39;t believe that NSA didn&#39;t ask permission $AAPL #sarcasm
414611721618477056	?°@kayking0822: Some of the sweetest people came into lifeway today #sarcasm?± and you now understand the joy of working at LW ????
418821534312984576	Haha guess our plans went to shit?? as usual. #MyLifeTho #sarcasm
399706481488302080	Trying to decide what cat sweater I wanna rock. Hard to believe they&#39;re #bogo #sarcasm #catsandlasers?- http://t.co/fFi6xZRIha
415443142775554050	Do I have any packing tape? I AM IN CHARGE OF ALL SHIPPING AND RECEIVING!!!... No, we don&#39;t have any tape #sarcasm #geeze
420270634782842880	So did gold prices plunge because of the polar vortex? Or was it because of velocity logic? I&#39;m confused. #sarcasm #jargonisevil
417892208524541952	@SarcasmTxts just followed me. That doesn&#39;t make any sense whatsoever. #sarcasm #beingsarcastic
419819014945521666	Keri woke me up at half 8 to ask me if I had her work clothes? I did yeah, cause they&#39;re so sexy and all that #ilied #sarcasm
412358082002690048	?°@SiriusXMFantasy: this was on offense. Would not count towards the Jets defense.?± Haha #Sarcasm sorry. Does anyone use Jets D anyways?!
406631827039068160	Coaches and players are definitely on the same page. #Sarcasm.
408420902624169984	&quot;@UnrevealedFacts: Fact: Ten out of ten people die. Don&#39;t take life too seriously.&quot; #noshit #ihadnoidea #sarcasm
416405411852328960	Can you put more pics in your snapchat story to show how fun your nights are when I&#39;m just sitting at home? I love them. #sarcasm
414381416458096640	@JumpOnMyTutu Ummm, I think you just showed up on http://t.co/ILOWrKnpZp #sarcasm
406143763132977152	I love how people copy and paste your statuses / tweets as theirs without crediting you, retweeting, or liking it! You guys rock! #sarcasm
407697406415757312	Fighting is easy_When you are mad_Just remember though _it will make you sad...oh look how original I am #sarcasm
412463121958043648	@dmcdmc2014 I&#39;m sure they were dressed well... #sarcasm &#10;Everyone knows the gays dress better than anyone! Lol
411976356159705088	That hit was totally worth two goals. #NHLJeta #Sarcasm
420292504869535744	@morningmika Wonder why any female would be excited about that...  ;) #Sarcasm
418750698868989953	Boy. 35 degrees and a light drizzle outside. I&#39;m sure glad Scott County decided to call off school. #eyeroll #sarcasm
410160411615707137	All this for one final because it will all apply once I begin my professional career #sarcasm #study?- http://t.co/faSp7NwetK
409208095760338946	@TOMayorFord should stay away from Funerals because a Church is no place for a Sinner.. #topoli #sarcasm
417988754499203072	Wake up and walk into living room and dad goes &#39;now there is a picture of true beauty&#39; #sarcasm #rude
418558554497622016	My guess is that we are in store for yet another thrilling Fiesta Bowl. #sarcasm
403542924236836864	Tigers make another big move! Phil Coke is back baby!!! &amp;gt;_&amp;gt; #cokelegend #sarcasm #whenarewesigninggranderson?
407207440900313088	Super excited to watch the @HoustonTexans today! Instead of the playoff race, I get to watch the race for the #1 draft pick! #sarcasm
409857886039191552	Coming home from a not so good day at work to shovel snow... my favorite thing! #sarcasm
400724557511659520	@TommyBeer Apparently Shump made a commitment to watch Jimmy perform and then bailed. #Sarcasm.
409846964264906752	Do you guys understand how EXCITED I am to get in trouble tomorrow?! I&#39;ve been looking forward to this all weekend! #sarcasm
419745787342778368	I just elbow dropped the concrete.... &#10;&#10;Yeah, take that, black ice! &#10;#Sarcasm #ThatHurt
412639414049714176	@KymLang @cirrusdriver you mean the same as savings and loan crisis or same as the last crisis? #sarcasm #dejavualloveragain
411890980225167360	Once you achieve success (or if you have), be sure to let people know by not responding to personal inquiries. #sarcasm
419747643577757697	@deedre @Rob_Stott Yeah, everybody loves him, right? #sarcasm ;)
411202030112628736	It turned out to be that my school&#39;s gates are wide opened for us :/ great !! #sarcasm. Actually im pissed off its only my school
418020936596459520	Lol - bandwagon! RT @bwerde: &quot;can&#39;t wait to read a few more articles about how parents using Facebook has made it uncool for kids!&quot; #sarcasm
403270528300883970	The girls from @TwinPeaksGirl came to meet the team at @FranchiseOK and dropped off a calendar for us. Man....this job sucks. #sarcasm
403207612805562368	@maria418 @AlexisDemetra it?ˉs going to be Legen?- Wait for it?- DADDY! #sarcasm
406564492622180352	@Superdry_Care thank u for swift responce...#sarcasm...it&#39;s nice to know that your service is just as good as that I received in store.crap!
400039429063970816	I mean I only have English, and Science, and Geometry, and Algebra. That&#39;s not a lot right? #sarcasm
418498215877410816	Hey MLB here&#39;s a great idea, why not a Home run contest to settle ties, that&#39;s a great idea. #Sarcasm #NHL #WinterClassic #RedWings.
406702285570318336	Oh. Thanks for calling back @Bruh__32 ! #sarcasm #awkward #hateyou #fuckyou #dipshit #hoe
420413094624378880	&quot;@gopfashionista: Allegedly Carney is briefing at 12:45pm EST tomorrow....&quot; but what about the beard.... #sarcasm
414444450144739328	Oh iya udah lama pengen ngetweet ini: Congrats, dude... u r now officially a serial rapist. Enjoy ur new title. #sarcasm
418253581754445824	Dear friends. Thanks so much for all the New Year&#39;s Eve party invites. Really overwhelmed with all the chances to see you all :) #sarcasm
406535717959921664	How would I catch up on all my celebrity gossip without Twitter? Damn. I&#39;m so thankful. #sarcasm.
409352418560704512	I can already tell that today is gonna be a fantastic day #sarcasm
404271478104805376	&quot;I need a break from my own thoughts. &#10;#Sarcasm #Music #OwlCity #Quotes
414151308967309313	@joewhitbread Red Deer lacks the kind of major corporate funding that Cochrane gets from the sawmill, obviously #sarcasm
417613595665371137	@nadeemmalik so the status quo who are being exposed by #DrQadri doesn&#39;t like him, -- Well thats Odd, #sarcasm
404601861644513280	Nice that I&#39;m getting help with this redundancy form!!!!!! #sarcasm ????
420347255397564416	I&#39;m so glad my mom let me know dinner was ready so I could eat with her instead of by myself. #sarcasm
416622600601628672	Phone blows up while im working, go on lunch .... nothing. Great timing people #sarcasm
407708371840561152	@caickers @m5ovdotcom You forgot the #sarcasm hashtag. The sound you hear is my wallet snapping shut. Ha ha.
400810230226771968	Well thanks, RCC, for beating me like a dead horse today. Felt great! #Sarcasm
408394765437128704	It doesn&#39;t matter how well you&#39;re doing on your finals as long as your future husband is acing his ?? #sarcasm
418083249307406336	Makes me want one #sarcasm How The NSA Hacks Your iPhone (Presenting DROPOUT JEEP) - http://t.co/I9nE5U3zWR
412501398237241344	Morning tweeps. Monday ugh! Back is killing me, have to take car in for new exhaust after work then walk to hosp - fun day lined up #sarcasm
412428607672168449	Well, thank god this still exists... #sarcasm #Christmastreetimemachine
405057051199418368	Wonders what it&#39;d be like to actually GET ALONG with my family. #greatday #sarcasm
420084703551426560	Catch yourself a little catfish dinner? That&#39;s your kinda night? What a lovely song! -_- #sarcasm but I love it!!!!
417746418703400960	@JaimeColbyTV @Billhemmer I predict that 2014 will be canceled due to lack of #Democratic interest #sarcasm
410116317614579712	@AJ_Zade You know how to flatter a girl! Im all flustered! #Sarcasm! :P I like it but I miss the long hair! Will most likely grow it!!
410738977885663232	And kiddo just accidentally elbowed me in the jaw. Awesome #sarcasm
418830655468744704	@NicoleAuerbach @ESPNAndyKatz @John_Infante come on now Coaches dont leave &amp;amp; sit out 1 yr they love the kids #sarcasm
414062039636512768	?°@fahmiabdrased: Apa beza marin dgn navy?± Marine dlam cter One Piece, Navy dlam cter Battleship. Both dalam Iron Man2 LOL #sarcasm
415414260496232448	Spend the wee hours of the morning dealing with a break in at work? I&#39;m there! #Sarcasm #ihasit
413130615387881472	@reillysloat nooo ?? well who needs balancing chemical equations anyways? Like I&#39;m sure it&#39;s a completely relevant and useful skill #sarcasm
418436107429089280	wow my hair only took an hour and half to curl #sarcasm
408430203162341376	Oh, yes. I&#39;d love to study History when I should be practicing for the Christmas concert tomorrow. #sarcasm This is going to be a long night
402166954376855552	You wanna know what&#39;s really attractive? When you annoy me all day about how I don&#39;t make time for you.. #sarcasm ??
414105909317480448	@TahirImran hahah its ok sir  i was just teasing on lighter side ;) #sarcasm :p @ajmaljami
413477175652667392	no I don&#39;t want to talk to you, why would you think that? #sarcasm
400452854512504833	It&#39;s said that #sarcasm is the lowest form of #wit. To that I say &quot;No, really? Hey, somebody give this person a #Nobel #peace #prize!&quot;
410476039685423104	or dont reply, love it when u do that shit. #not #sarcasm
401921301327011841	Only three weeks left before my birthday and two weeks before the exams.. Hooray, for the guy who decided to fast forward time.. #sarcasm
420802293340987392	Let&#39;s be positive and be happy all the time. ALL the time!! #sarcasm ????
410209244101611520	Ever stop to think, and forget starting again? #sarcasm
411922528169254912	Cause that tweet was so for attention too ?? #sarcasm #itwasnt
402653228031959040	@Mr4thAndLong I know he will score because we all know Romo is the only QB that fails with game on the line.  #Sarcasm
413037913157668864	Clearly I am ultra ready for this math final.&#10;#sarcasm http://t.co/8nAEYkFIpP
402510247983853568	Thank goodness for Netflix today. At least I&#39;ll lose those last few pounds! #sarcasm
415610263081992192	So glad I came home for Christmas.. So cheery and relaxing #sarcasm
404373493522784256	Good ol aggie defense. Best in the country. #sarcasm
419035710537359360	Hey all #celebrities I passed my 1000 tweets mark without even noticing eh :P Can do please do the honours #sarcasm
417659894263607297	@abc7kristensze @Beyonce So glad 7 astronauts died for her breakup son sample. &quot;Houston we have a problem,&quot; just wouldn&#39;t do it. #sarcasm
409247578052497408	thanks everyone for inviting me out. my texts were flooded with invites and my phone froze, which explains why im still home. #sarcasm
403857180161351680	Bus is so packed this morning, #sarcasm me and Dale lol
411340210375368704	I&#39;m getting super psyched for them finals though!?????? #sarcasm
411423084885729280	so RCH racing have 2 casino sponsor&#39;s. Until they land Wayne Newton they&#39;re just small fish in the pond. #sarcasm
399209440429080577	I love being able to share all my boring experiences with you &amp;amp; I&#39;m sure you love it too #sarcasm
409051964702752768	A &#39;most hated celebrities 2013&#39; list containing predominantly female celebrities? Aren&#39;t we legit. #Sarcasm
415564905237192704	Wrapping presents with #MidnightMemories on.Bet my family are ?ing my amazing singing ;) #sarcasm #Christmas #ChristmasEve @onedirection_ID
410580361622462464	Cruise as single of the year....nobody saw that coming! #sarcasm #ACAs
406536154314727424	i love it when my earphones fall out my phone and then the song i was playing plays aloud...#sarcasm
400831990049419264	I &quot;Love&quot; how every Netflix episode synopsis is literally just a summery of every plot point from the episode. #Sarcasm
410627796239941632	The roads look really bad to me?? I think we need another day without school??  #sarcasm
401554449887293440	@SivanJohn #sarcasm well said. Simple #accountability is missing when spending public money. Mediocrity to continue....in this #Bolehland
405452865520402432	Just looked at the WOD... I love burpee box jump overs!! ?? #Sarcasm @crossfit806
399570005668687872	Check out my tshirt i nabbed #bigbangtheory #SheldonCooper #sarcasm
419228281502961664	?°@Tyson_Morton: @thedreamelajuam white spread the word?± Studies show that , that wins games #sportsscience #sarcasm
417531824823234561	Aanndd... now I&#39;m mad. What a wonderful evening this has turned out to be. #sarcasm
407236926148595712	@UnsportsmanGent lol. I think I&#39;ve heard a few whispers of Saban after last night... #sarcasm
419904607830040577	I love when people constantly screen shot me.  #Sarcasm @Haileystyles99
414023581333344256	My day to sleep in and I have a meeting at 9 am...Lucky me.&#10;#sarcasm
404184963949424640	@ZarrarKhuhro @Baysharum Butts, can only be from Gujranwala #sarcasm :D
417395312521936897	Did I forget to mention how hot it is when you put videos of yourself smoking on social media? #Sarcasm
417037325617860608	{random post} Does anyone agree? Haha! #day #followspree #random #sarcasm http://t.co/WX0tWW6Dqr
408328767128350720	I just love wearing a sweater one day and a tank top the next.... #sarcasm #texasweather
403629493413097472	Remember, women and people who want healthy options aren&#39;t meant to be at sports brewpubs! #ram #sarcasm
411845035995312129	Drs/nurses coming in at 5:12, 6:27, &amp;amp; 7:41asking the same dumb ?&#39;s + pull out chair as a bed = great night of sleep. #sarcasm #grumpyronald
410017276910268416	?°@KarleeLiles: My shoulder hurts &amp;amp; I am beyond tired. Today should be a great day! #sarcasm?±
415455739726282752	@publiceyestl I think it&#39;s important for as many reporters as possible to be on the overpasses telling you not to come outside. #sarcasm
404776483874291713	Wooohoooo!!!!!! Field goal!!!!! Second field goal!! #sarcasm ??
418485028029755393	@ChristopherAK welcome back to sunny blighty #sarcasm see you tomorrow
408105423741255680	@jerry148 explaination: Original tweet was meant to compare something more likely than repealing Obamacare. #sarcasm #SorryForTheConfusion
412261310550654976	Really Lloris only a double save, you couldn&#39;t have done a triple save there... #Sarcasm #OurGoaliesOurBestPlayer
415299971638755328	@DoucetteWard13 prolonged power outage in your ward again! The one letter you sent last time must have worked! #sarcasm
410570086093967360	I really love that every single person in my life is angry with me right now, it&#39;s such an amazing feeling. #sarcasm
410477996252737536	@winstarvander Can&#39;t wait to see the @TheWindsorStar comment section. #Sarcasm
417451940771926016	Great defense there Conte. Great. Defense. #sarcasm
413789003968561152	thankyou Buddy, I really do appreciate you sitting outside my room whining and scratching at the door so I can&#39;t sleep #sarcasm
400498920544956416	Wow finding out someone knows something about you that you didn&#39;t even know is the BEST! #rumors #sarcasm
413755106715107328	@SquirrelPowa @sadpear being a mod seems like such a fun thing to do, full of lovely, warm and caring people #sarcasm
418571573293903873	Just turned to the #FiestaBowl. Announcers sound very excited to be there. #sarcasm
403040887355097088	Can&#39;t wait for the Idaho-Florida State football game on Saturday... #sarcasm #blowout
409072163170168832	I love how @amazon search auto-completes a product, then, does not list said product in the results. #sarcasm
410342619852447745	This is Unhappy RVP who has asked for transfer request....look how unhappy he is :/ #sarcasm #mufc #sarcastictweet
411445671925792769	@willbatchelor *LOL* Have you posted this on FB? You&#39;ll be so slated for this by folks who don&#39;t know #sarcasm :)) *checks your FB page*
400042546044628993	&quot;@SpencerGeorgeM: So apparently #MIC was great.. Thanks guys.. So enjoy making it! The love makes it worthwhile.. x&quot;#sarcasm lowestformofwit
415614327828119552	Guys, I seriously sound so freaking sexy with this stuffy nose???? #SARCASM
399554355906351106	If reading others happy status messages makes u feel happy, ur innocence deserves much more happiness than that... #sarcasm
399654385833086976	My cat just knocked over by bowl of crackers and now its all over my floor and homework...glad my vacuum cleaner is broken :/ #sarcasm
399669052223680512	I am so happy that my 3 best players on my fantasy team are out for the season #sarcasm #impissed
412309238795751424	More tix available 4 tonite&#39;s Stiller game. Really?  Didn&#39;t see that coming.  #Sarcasm #Hypocrites
417723105453154304	Cracking phone screen is exactly how I wanted my day to start :) awesome! #Sarcasm
411873594235682816	@gss2003 it&#39;s always a shame when someone can&#39;t decipher sarcasm. I guess you need the #sarcasm at the end of tweets?
420617170251313152	Well today is just going great and is only getting better #sarcasm
418500714122342401	Shout out to my local Taco Bell. It only took 8 mins to make 2 quesadillas and 3 tacos. #sarcasm
415618883408502786	@evansalex000 you&#39;re going to be a great housewife one day.. #sarcasm
403649923327229952	So now instead of needing 2/3 in the Senate to convict and remove President from office after impeachment we just need a majority? #sarcasm
415119922839425024	@NicBannon #sarcasm Just beaten the storm and got to Kent. Bit windy, but that could be the ripe bananas we had to eat up........
403889710830850048	@Karlos_Danger getting slapped at 7:30 in the morning is my favorite thing about work! #sarcasm
407788751801548800	Tired, feel ill and a really bad day... Perfect day for maths ;) #sarcasm #bitchplease
399368790808752129	Great effort #phaneuf kind of effort you want to see from your captain late in a 2-1 game #sarcasm
401648080371867648	&quot;@_xobrandy: ain&#39;t shit niggas &amp;lt;&amp;lt;&amp;lt;&quot;yes n bitches are A1 these days.. #Sarcasm
403865449882214400	@TheFunnyTeens. Some should avoid #sarcasm..not everyone is talented enough to use it!
402499541267910658	My life... Being super sarcastic as an eastern european in the west ;-P #sarcasm #JustMe
413513044506214400	Way to go A&amp;amp;E, y&#39;all are sooooo smart. You showed that Phil Robertson. #sarcasm
418841870064943104	If you&#39;re looking for high-octane, stylish, and sexy #Canadian TV, look no further than &quot;The Arrow&quot; miniseries. #sarcasm
412283078598328320	It&#39;s refreshing hearing announcers bash the Bills over every detail. #sarcasm 101
418250159147872256	Hey West Coast! What does 2013 feel like? I bet not as cool as 2014!! #Sarcasm
413470597792821249	NJ commentators: &quot;not a very good defensive play by Karlsson&quot;...havent heard that one before #sarcasm #peskysens #gosensgo @Senators 0-1
408010396743004161	If the #Sixers win tonight I bet everyone will say it&#39;s because vucevic was out...right? #sarcasm
404460989531566080	Wow #Baylor looks REALLY good no wonder they jumped tOSU in the AP poll #sarcasm
404395327392088064	A housemate is talking about wisdom teeth infections at quite some length. It is truly riveting. &#10;#sarcasm #DentistryJapes
413025979599040512	If @panerabread could turn down the air conditioning that would be great!! It is a wonderful 27 degrees outside!! #sarcasm
413748118803734529	No better time to learn the test material than when taking the actual test &amp;lt;&amp;lt;&amp;lt; #sarcasm #havenoideawhatimdoing #F ????
410173920835543040	Time for my favorite part of the day, to do my hair ?? #Sarcasm
411543706160726016	@YodelOnline No reply to personal message about this then? #nice #sarcasm #fail oh and @SportsDirectUK you should stop using this company
412281714656804865	I&#39;m glad I get sick right at the beginning of my holidays #soawesome #sarcasm ??
404354488481632257	That WR screen is my second favorite play behind that awesome fade in the red zone. #Sarcasm
417263332152717312	Halah gayane wae makan direstoran western tapi ngmg &quot;What&#39;s your name&quot; masih remidi. Hahaha #Pathetic #Sarcasm
404209537651331072	Fantastic now ITV are going to phone my mum to ask for permission to show me on tv!! #sarcasm
411557237661126656	The ccfc offers just get better and better. I really don&#39;t know how I can keep my #nopm stance up #sarcasm  http://t.co/6K4gU8zJiR
407343597093003265	I&#39;m so glad Erick Decker got all the TDs today in the Broncos game instead of Demaryius Thomas! #sarcasm
402996647031877632	Patiently waiting for hubby to get home so we can watch #SOA ... #sarcasm
410429709324136448	First leg day in two weeks got me tossin chunks. Love it! #sarcasm #dead
404588579277799424	Breaking News: Someone said that someone heard that someone saw an iPhone with a 6&quot; screen. Still doesn?ˉt make sense, but hey. #sarcasm
412325293236289536	&quot;@terrymc13: Just realized I forgot to add Damian Williams to #Titans inactives.&quot;chaos for fantasy owners in playoffs now #sarcasm
410905005621669888	Two classes down, two more to go next week.. then Christmas Break!! Oh wait, I have to study for the CPA every day I&#39;m home. #yes #sarcasm
408241147782250496	$GDX having a terrific two days this week. #Sarcasm RT @pensionpartners: So - anyone buying 3x Gold Miners ETFs today? #WTFisBuyLow
407002816763293696	Watching Donnie Darko with @AnneliseRod #joy #sarcasm #fuckthismovie
406080663574806528	I love finding out in-depth details about failing shows from actors I don?ˉt know or care about during ?°parade coverage?± #sarcasm
408716400900202496	That&#39;s nice, ITV won&#39;t interrupt I&#39;m a Celeb with this sad and breaking news but @BBCOne did so immediately! #sarcasm #RIPMandela
411110654603702273	@xsuperhan what&#39;s new?? Haha, remember that time when everyone loved the Bellas much more than AJ? #sarcasm
416612339094650880	Just got two sexy snaps from my friends. Man, they&#39;re cute. #snapchat #sarcasm
411335660193067008	You won&#39;t keep a bible out for kids to read cuz it&#39;s &quot;man made&quot; but you leave cookies &amp;amp; milk out for Santa. Nice logic. #sarcasm #CHRISTmas
417141434295529472	You should have one. #read #book #userguide #brain #sarcastic #joke #sarcasm #bigbadwolf #macai #hobby?- http://t.co/z1xXoRv91g
408331686032588800	@samanthadjb @thinkprogress wow, food shaming for your tits! how novel #sarcasm
410570549610676224	@bgtennisnation no wonder Alabama lost that game to Auburn....Saban is just too old to hack it in College Football #Sarcasm
417101863717060608	So @HollisterCo cancelled my order without telling me, because they&#39;re not getting the jacket back in.... Glad they told me!!! #Sarcasm
403730830595346432	No worries.. I didn&#39;t really want to help with your wedding.. Or even be in it.. HA #sarcasm #
420010938528301056	Yeah, Dan&#39;s had such an illustrious career since he left.  #sarcasm
420662776269668352	@CurtisNelson96 @RepStevenSmith @GOPMommy @Indy_Events Wow!! You sure put me in my place!! #sarcasm No facts to deal with? Too bad!
400638453294972929	This package needs to get here like right now!! Its not like its for a birthday today or anything... #sarcasm #wannaseehersmile
399551616409288704	Can&#39;t wait to sit around and do nothing all day #sarcasm
400148644021944320	the texts I receive from you are so loving. #sarcasm
416604700109451264	@beforeitsnews NOW the FBI has the criminals right where they want them; they&#39;ll show &#39;em who&#39;s boss. #sarcasm @scf @CPACnews @RickSantorum
413776086149758976	Great job UPS on helping out on Twitter #Sarcasm #whatcantbrowndoforyou
410566620830900225	When I see commercials for cologne I instantly can tell what it smells like. #sarcasm
419161083774238720	@VirgilCaine1 @UkipaLotMoreIan truth hurts now go play with your playdough past your bedtime #sarcasm.
406284852866977792	when @Doddrey_aud gooses me in the mall &amp;gt;&amp;gt;&amp;gt; mmmm. my fav ???? #sarcasm
419944266262388738	@MNBeerActivists You mean legistlators care more about the lobbyists than their constituents?  Hmm...Weird #sarcasm
412699442429829120	...ahhh shit Brian is a cop, nooo wayyy #thefastandthefurious #Sarcasm...
409362491735826432	I don&#39;t know about you, but I know I&#39;m outraged when people say happy holidays. #TheWarOnChristmas #Sarcasm #ManufacturedOutrage #FoxNews
416404464862765056	Kicked off my police ministry in Beaumont tonight. Really nice guy, but maybe his car needs more lights. #Sarcasm
399658432376352768	I love being stuck at home with not shit to do #sarcasm ??
418928192942915584	@SportsCenter Mora woukd do GREAT with all the media in Texas. #sarcasm
